"","genus","binomial","body_mass","body_length","age","sex","longitude","latitude","status"
"28461","Delomys","Delomys dorsalis",41,110,"adult","female",-50.392159,-29.42583,"alive"
"28462","Delomys","Delomys dorsalis",38,116,"adult","female",-50.398763,-29.421234,"alive"
"28463","Delomys","Delomys dorsalis",52,129,"adult","male",-50.398763,-29.421234,"alive"
"28464","Delomys","Delomys dorsalis",63,140,"adult","male",-50.387045,-29.430814,"alive"
"28465","Delomys","Delomys dorsalis",66,111,"adult","female",-50.397346,-29.419349,"alive"
"28466","Delomys","Delomys dorsalis",41,118,"adult","female",-50.392159,-29.42583,"alive"
"28467","Delomys","Delomys dorsalis",35,114,"adult","female",-50.397346,-29.419349,"alive"
"28468","Delomys","Delomys dorsalis",43,120,"adult","female",-50.397346,-29.419349,"alive"
"28469","Delomys","Delomys dorsalis",53,120,"adult","female",-50.392159,-29.42583,"alive"
"28470","Delomys","Delomys dorsalis",47,119,"adult","female",-50.392159,-29.42583,"alive"
"28471","Delomys","Delomys dorsalis",48,122,"adult","male",-50.397346,-29.419349,"alive"
"28472","Delomys","Delomys dorsalis",58,135,"adult","male",-50.392159,-29.42583,"alive"
"28473","Delomys","Delomys dorsalis",23,96,"juvenile","female",-50.390844,-29.423937,"alive"
"28474","Delomys","Delomys dorsalis",37,117,"adult","female",-50.398763,-29.421234,"alive"
"28475","Delomys","Delomys dorsalis",51,120,"adult","male",-50.398763,-29.421234,"alive"
"28476","Delomys","Delomys dorsalis",50,115,"adult","female",-50.392159,-29.42583,"alive"
"28477","Delomys","Delomys dorsalis",27,100,"adult","male",-50.385513,-29.428689,"alive"
"28478","Delomys","Delomys dorsalis",64,130,"adult","male",-50.38938,-29.41959,"alive"
"28479","Delomys","Delomys dorsalis",33,99,"juvenile","female",-50.38938,-29.41959,"alive"
"28480","Delomys","Delomys dorsalis",64,130,"adult","male",-50.392159,-29.42583,"alive"
"28481","Delomys","Delomys dorsalis",55,117,"adult","male",-50.392583,-29.416944,"alive"
"28482","Delomys","Delomys dorsalis",33,114,"adult","male",-50.392583,-29.416944,"alive"
"28483","Delomys","Delomys dorsalis",70,135,"adult","male",-50.397346,-29.419349,"alive"
"28484","Delomys","Delomys dorsalis",61,123,"adult","female",-50.392159,-29.42583,"alive"
"28485","Delomys","Delomys dorsalis",29,115,"adult","female",-50.392583,-29.416944,"alive"
"28486","Delomys","Delomys dorsalis",31,109,"adult","male",-50.392583,-29.416944,"alive"
"28487","Delomys","Delomys dorsalis",55,120,"adult","male",-50.387045,-29.430814,"alive"
"28488","Delomys","Delomys dorsalis",30,99,"juvenile","male",-50.392583,-29.416944,"alive"
"28490","Delomys","Delomys dorsalis",32,115,"adult","male",-50.392583,-29.416944,"alive"
"28491","Delomys","Delomys dorsalis",56,132,"adult","female",-50.385513,-29.428689,"alive"
"28492","Delomys","Delomys dorsalis",38,105,"adult","male",-50.38938,-29.41959,"alive"
"28493","Delomys","Delomys dorsalis",36,116,"adult","female",-50.38938,-29.41959,"alive"
"28494","Delomys","Delomys dorsalis",35,115,"adult","female",-50.385513,-29.428689,"alive"
"28495","Delomys","Delomys dorsalis",45,120,"adult","male",-50.38938,-29.41959,"alive"
"28496","Delomys","Delomys dorsalis",33,105,"adult","male",-50.385513,-29.428689,"alive"
"28497","Delomys","Delomys dorsalis",35,125,"adult","male",-50.385513,-29.428689,"alive"
"28498","Delomys","Delomys dorsalis",61,116,"adult","male",-50.392159,-29.42583,"alive"
"28499","Delomys","Delomys dorsalis",45,114,"adult","female",-50.390844,-29.423937,"alive"
"28500","Delomys","Delomys dorsalis",44,113,"adult","female",-50.387045,-29.430814,"alive"
"28501","Delomys","Delomys dorsalis",34,115,"adult","female",-50.392583,-29.416944,"alive"
"28502","Delomys","Delomys dorsalis",47,116,"adult","male",-50.387045,-29.430814,"alive"
"28503","Delomys","Delomys dorsalis",47,118,"adult","female",-50.392583,-29.416944,"alive"
"28504","Delomys","Delomys dorsalis",45,115,"adult","male",-50.385513,-29.428689,"alive"
"28506","Delomys","Delomys dorsalis",38,103,"adult","female",-50.392583,-29.416944,"dead"
"28507","Delomys","Delomys dorsalis",54,123,"adult","male",-50.387045,-29.430814,"dead"
"28508","Delomys","Delomys dorsalis",37,103,"adult","male",-50.387045,-29.430814,"dead"
"28509","Delomys","Delomys dorsalis",36,103,"adult","female",-50.397346,-29.419349,"dead"
"28510","Delomys","Delomys dorsalis",45,118,"adult","male",-50.398763,-29.421234,"dead"
"28511","Delomys","Delomys dorsalis",15,85,"juvenile","female",-50.392159,-29.42583,"dead"
"28512","Delomys","Delomys dorsalis",13,75,"juvenile","female",-50.392159,-29.42583,"dead"
"28513","Delomys","Delomys dorsalis",16,83,"juvenile","female",-50.392159,-29.42583,"dead"
"28514","Delomys","Delomys dorsalis",11,68,"juvenile","male",-50.392583,-29.416944,"dead"
"28516","Delomys","Delomys dorsalis",23,105,"adult","female",-50.387045,-29.430814,"dead"
"28517","Delomys","Delomys dorsalis",32,103,"adult","female",-50.392583,-29.416944,"dead"
"28518","Delomys","Delomys dorsalis",14,76,"juvenile","female",-50.387045,-29.430814,"dead"
"28519","Delomys","Delomys dorsalis",30,115,"adult","female",-50.38938,-29.41959,"alive"
"28520","Delomys","Delomys dorsalis",64,120,"adult","male",-50.398763,-29.421234,"dead"
"28521","Delomys","Delomys dorsalis",52,136,"adult","male",-50.385513,-29.428689,"alive"
"28522","Delomys","Delomys dorsalis",31,116,"adult","female",-50.385513,-29.428689,"alive"
"28523","Delomys","Delomys dorsalis",47,118,"adult","male",-50.387045,-29.430814,"alive"
"28524","Delomys","Delomys dorsalis",43,129,"adult","male",-50.387045,-29.430814,"alive"
"28525","Delomys","Delomys dorsalis",26,99,"juvenile","male",-50.38938,-29.41959,"alive"
"28526","Delomys","Delomys dorsalis",17,85,"juvenile","female",-50.387045,-29.430814,"alive"
"28527","Delomys","Delomys dorsalis",50,121,"adult","male",-50.387045,-29.430814,"alive"
"28528","Delomys","Delomys dorsalis",49,115,"adult","male",-50.38938,-29.41959,"alive"
"28529","Delomys","Delomys dorsalis",44,116,"adult","female",-50.387045,-29.430814,"alive"
"28530","Delomys","Delomys dorsalis",37,116,"adult","female",-50.392583,-29.416944,"alive"
"28531","Delomys","Delomys dorsalis",43,117,"adult","male",-50.392583,-29.416944,"alive"
"28532","Delomys","Delomys dorsalis",34,108,"adult","female",-50.38938,-29.41959,"alive"
"28533","Delomys","Delomys dorsalis",22,93,"juvenile","female",-50.38938,-29.41959,"alive"
"28534","Delomys","Delomys dorsalis",21,98,"juvenile","male",-50.38938,-29.41959,"alive"
"28535","Delomys","Delomys dorsalis",48,111,"adult","female",-44.25,-22.41666667,"dead"
"28536","Delomys","Delomys dorsalis",67,130,"adult","female",-44.25,-22.41666667,"dead"
"28537","Delomys","Delomys dorsalis",69,131,"adult","female",-44.25,-22.41666667,"dead"
"28538","Delomys","Delomys dorsalis",22,95,NA,"male",-44.25,-22.41666667,"dead"
"28539","Delomys","Delomys dorsalis",17,84,NA,"male",-44.25,-22.41666667,"dead"
"28540","Delomys","Delomys dorsalis",28,100,"juvenile","male",-44.25,-22.41666667,"dead"
"28541","Delomys","Delomys dorsalis",21,85,NA,"female",-44.25,-22.41666667,"dead"
"28542","Delomys","Delomys dorsalis",71,139,"adult","female",-44.25,-22.41666667,"dead"
"28543","Delomys","Delomys dorsalis",46,111,"adult","male",-44.25,-22.41666667,"dead"
"28544","Delomys","Delomys dorsalis",95,138,"adult","female",-44.25,-22.41666667,"dead"
"28545","Delomys","Delomys dorsalis",42,107,NA,"male",-44.25,-22.41666667,"dead"
"28546","Delomys","Delomys dorsalis",74,142,"adult","male",-44.25,-22.41666667,"dead"
"28547","Delomys","Delomys dorsalis",21,95,NA,"male",-44.25,-22.41666667,"dead"
"28548","Delomys","Delomys dorsalis",64,148,"adult","male",-44.25,-22.41666667,"dead"
"28549","Delomys","Delomys dorsalis",27.5,107,NA,"female",-44.25,-22.41666667,"dead"
"28550","Delomys","Delomys dorsalis",32.5,105,NA,NA,-44.25,-22.41666667,"dead"
"28551","Delomys","Delomys dorsalis",32.5,101,NA,"male",-44.25,-22.41666667,"dead"
"28552","Delomys","Delomys dorsalis",24,100,NA,"female",-44.25,-22.41666667,"dead"
"28553","Delomys","Delomys dorsalis",84,137,"adult","female",-44.25,-22.41666667,"dead"
"28554","Delomys","Delomys dorsalis",69,140,NA,"female",-44.25,-22.41666667,"dead"
"28555","Delomys","Delomys dorsalis",40.5,118,"adult","female",-44.25,-22.41666667,"dead"
"28556","Delomys","Delomys dorsalis",78,132,"adult","female",-44.25,-22.41666667,"dead"
"28557","Delomys","Delomys dorsalis",42,110,"adult","male",-44.25,-22.41666667,"dead"
"28558","Delomys","Delomys dorsalis",41,118,"adult","male",-44.25,-22.41666667,"dead"
"28559","Delomys","Delomys dorsalis",86,143,"adult","male",-44.25,-22.41666667,"dead"
"28560","Delomys","Delomys dorsalis",17.5,87,NA,"male",-44.25,-22.41666667,"dead"
"28561","Delomys","Delomys dorsalis",28,105,"adult","male",-44.25,-22.41666667,"dead"
"28562","Delomys","Delomys dorsalis",34.5,112,NA,"female",-44.25,-22.41666667,"dead"
"28563","Delomys","Delomys dorsalis",35.5,116,NA,"female",-44.25,-22.41666667,"dead"
"28565","Delomys","Delomys dorsalis",23.5,93.9,NA,"male",-44.25,-22.41666667,"dead"
"28567","Delomys","Delomys dorsalis",26.5,103.7,NA,"female",-44.25,-22.41666667,"dead"
"28569","Delomys","Delomys dorsalis",35,113,NA,"female",-44.25,-22.41666667,"dead"
"28572","Delomys","Delomys dorsalis",29.5,104,NA,"male",-44.25,-22.41666667,"dead"
"28573","Delomys","Delomys dorsalis",38.5,124,NA,"male",-44.25,-22.41666667,"dead"
"28579","Delomys","Delomys dorsalis",37,112,NA,"female",-44.25,-22.41666667,"dead"
"28582","Delomys","Delomys dorsalis",22,94,NA,NA,-44.25,-22.41666667,"dead"
"28584","Delomys","Delomys dorsalis",64,124,NA,"female",-49.016635,-26.133512,"dead"
"28585","Delomys","Delomys dorsalis",32,112,NA,"male",-49.333754,-26.660837,"dead"
"28586","Delomys","Delomys dorsalis",45,112,NA,"male",-49.559142,-28.60905,"dead"
"28587","Delomys","Delomys dorsalis",56,131,NA,"female",-49.559142,-28.60905,"dead"
"28588","Delomys","Delomys dorsalis",53,126,NA,"male",-49.559142,-28.60905,"dead"
"28589","Delomys","Delomys dorsalis",11,86,NA,"male",-49.559142,-28.60905,"dead"
"28590","Delomys","Delomys dorsalis",34,115,NA,"female",-49.559142,-28.60905,"dead"
"28591","Delomys","Delomys dorsalis",81,130,"adult","male",-45.33333333,-22.6,"dead"
"28592","Delomys","Delomys dorsalis",56,121,"adult","female",-45.08333333,-22.46666667,"dead"
"28593","Delomys","Delomys dorsalis",61,137,"adult","female",-45.08333333,-22.46666667,"dead"
"28594","Delomys","Delomys dorsalis",71,133,"adult","female",-45.08333333,-22.46666667,"dead"
"28595","Delomys","Delomys dorsalis",72,140,"adult","male",-45.08333333,-22.46666667,"dead"
"28596","Delomys","Delomys dorsalis",29,106,NA,"male",-45.33333333,-22.6,"dead"
"28597","Delomys","Delomys dorsalis",42,120,"adult","female",-45.08333333,-22.46666667,"dead"
"28598","Delomys","Delomys dorsalis",45,122,"adult","male",-45.08333333,-22.46666667,"dead"
"28599","Delomys","Delomys dorsalis",60,136,"adult","male",-45.08333333,-22.46666667,"dead"
"28600","Delomys","Delomys dorsalis",85,142,"adult","female",-44.85,-22.38333333,"dead"
"28622","Delomys","Delomys sublineatus",44.5,117,"juvenile","male",-45.8925,-23.48444444,"dead"
"28623","Delomys","Delomys sublineatus",45,116,"juvenile","female",-45.8925,-23.48444444,"dead"
"28625","Delomys","Delomys sublineatus",36,112,"adult","male",-44.25,-22.41666667,"dead"
"28626","Delomys","Delomys sublineatus",20,90,NA,"male",-44.25,-22.41666667,"dead"
"28627","Delomys","Delomys sublineatus",66,129,"adult","male",-44.25,-22.41666667,"dead"
"28628","Delomys","Delomys sublineatus",64,145,"adult","male",-44.25,-22.41666667,"dead"
"28629","Delomys","Delomys sublineatus",70,135,"adult","female",-44.25,-22.41666667,"dead"
"28630","Delomys","Delomys sublineatus",41,120,"adult","male",-44.25,-22.41666667,"dead"
"28631","Delomys","Delomys sublineatus",42,112,NA,"male",-44.25,-22.41666667,"dead"
"28632","Delomys","Delomys sublineatus",19,94,NA,"male",-44.25,-22.41666667,"dead"
"28633","Delomys","Delomys sublineatus",25.5,100,NA,"female",-44.25,-22.41666667,"dead"
"28634","Delomys","Delomys sublineatus",60,139,"adult","female",-44.25,-22.41666667,"dead"
"28635","Delomys","Delomys sublineatus",79,152,"adult","female",-44.25,-22.41666667,"dead"
"28636","Delomys","Delomys sublineatus",74,143,"adult","male",-44.25,-22.41666667,"dead"
"28638","Delomys","Delomys sublineatus",29.5,103.2,NA,"male",-44.25,-22.41666667,"dead"
"28642","Delomys","Delomys sublineatus",38,114,NA,"female",-44.25,-22.41666667,"dead"
"28644","Delomys","Delomys sublineatus",33,104,NA,"male",-44.25,-22.41666667,"dead"
"28645","Delomys","Delomys sublineatus",56,230,NA,"female",-44.25,-22.41666667,"dead"
"28646","Delomys","Delomys sublineatus",44,220,NA,"male",-44.25,-22.41666667,"dead"
"28647","Delomys","Delomys sublineatus",78.5,265,NA,"male",-44.25,-22.41666667,"dead"
"28648","Delomys","Delomys sublineatus",66,225,"adult","female",-44.25,-22.41666667,"dead"
"28649","Delomys","Delomys sublineatus",70,126,NA,"male",-48.807617,-27.747868,"dead"
"28650","Delomys","Delomys sublineatus",30,122,NA,"female",-48.807617,-27.747868,"dead"
"28651","Delomys","Delomys sublineatus",43,123,NA,"female",-48.807617,-27.747868,"dead"
"28652","Delomys","Delomys sublineatus",50,120,NA,"female",-48.807617,-27.747868,"dead"
"28653","Delomys","Delomys sublineatus",19,84,NA,"female",-48.807617,-27.747868,"dead"
"28654","Delomys","Delomys sublineatus",31,112,NA,"male",-48.807617,-27.747868,"dead"
"28655","Delomys","Delomys sublineatus",45,115,NA,"male",-48.807617,-27.747868,"dead"
"28656","Delomys","Delomys sublineatus",60,123,NA,"male",-48.807617,-27.747868,"dead"
"28657","Delomys","Delomys sublineatus",60,133,NA,"male",-48.807617,-27.747868,"dead"
"28658","Delomys","Delomys sublineatus",37,110,NA,"male",-48.807617,-27.747868,"dead"
"28659","Delomys","Delomys sublineatus",65,143,NA,"male",-48.807617,-27.747868,"dead"
"28660","Delomys","Delomys sublineatus",50,133,NA,"female",-48.807617,-27.747868,"dead"
"28661","Delomys","Delomys sublineatus",29,117,NA,"female",-48.807617,-27.747868,"dead"
"28662","Delomys","Delomys sublineatus",41,120,NA,"male",-48.807617,-27.747868,"dead"
"28663","Delomys","Delomys sublineatus",40,111,NA,"male",-48.807617,-27.747868,"dead"
"28664","Delomys","Delomys sublineatus",36,100,NA,"female",-48.807617,-27.747868,"dead"
"28665","Delomys","Delomys sublineatus",42,117,NA,"male",-48.807617,-27.747868,"alive"
"28666","Delomys","Delomys sublineatus",70,123,NA,"male",-48.807617,-27.747868,"alive"
"28667","Delomys","Delomys sublineatus",37,108,NA,"male",-48.807617,-27.747868,"alive"
"28668","Delomys","Delomys sublineatus",40,110,NA,"female",-48.807617,-27.747868,"alive"
"28669","Delomys","Delomys sublineatus",90,146,NA,"male",-48.807617,-27.747868,"alive"
"28670","Delomys","Delomys sublineatus",25,94,NA,"female",-48.807617,-27.747868,"alive"
"28671","Delomys","Delomys sublineatus",70,136,NA,"male",-48.807617,-27.747868,"alive"
"28672","Delomys","Delomys sublineatus",55,133,NA,"female",-48.807617,-27.747868,"alive"
"28673","Delomys","Delomys sublineatus",40,124,NA,"female",-48.807617,-27.747868,"alive"
"28674","Delomys","Delomys sublineatus",30,104,NA,"male",-48.807617,-27.747868,"alive"
"28675","Delomys","Delomys sublineatus",80,137,NA,"male",-48.807617,-27.747868,"alive"
"28676","Delomys","Delomys sublineatus",40,122,"adult","male",-41.08388889,-20.51666667,"dead"
"28677","Delomys","Delomys sublineatus",54,120,"adult","male",-41.08388889,-20.51666667,"dead"
"28678","Delomys","Delomys sublineatus",67,138,"adult","male",-41.08388889,-20.51666667,"dead"
"28679","Delomys","Delomys sublineatus",28,95,NA,"female",-42.48333333,-20.71666667,"dead"
"28680","Delomys","Delomys sublineatus",60,136,"adult","female",-42.48333333,-20.71666667,"dead"
"28681","Delomys","Delomys sublineatus",105,120,"adult","male",-42,-20.13333333,"dead"
"28682","Delomys","Delomys sublineatus",40,113,"adult","male",-47.510037,-23.958179,"alive"
"28683","Delomys","Delomys sublineatus",62,130,"adult","female",-47.510037,-23.958179,"alive"
"28684","Delomys","Delomys sublineatus",49,118,"adult","male",-47.510037,-23.958179,"alive"
"28685","Delomys","Delomys sublineatus",19,85,"juvenile","male",-47.510037,-23.958179,"alive"
"28686","Delomys","Delomys sublineatus",49,116,"adult","male",-47.510037,-23.958179,"alive"
"28687","Delomys","Delomys sublineatus",61,160,"adult","male",-47.510037,-23.958179,"alive"
"28688","Delomys","Delomys sublineatus",40,114,"adult","male",-47.510037,-23.958179,"alive"
"28689","Delomys","Delomys sublineatus",38,115,"adult","male",-47.510037,-23.958179,"alive"
"28690","Delomys","Delomys sublineatus",54,123,"adult","female",-47.510037,-23.958179,"alive"
"28691","Delomys","Delomys sublineatus",12,70,"juvenile","male",-47.510037,-23.958179,"alive"
"28692","Delomys","Delomys sublineatus",10.5,72,"juvenile","female",-47.510037,-23.958179,"alive"
"28693","Delomys","Delomys sublineatus",39,113,"adult","female",-47.510037,-23.958179,"alive"
"28694","Delomys","Delomys sublineatus",12.5,70,"juvenile","male",-47.510037,-23.958179,"alive"
"28695","Delomys","Delomys sublineatus",31.5,104,"adult","female",-47.510037,-23.958179,"alive"
"28696","Delomys","Delomys sublineatus",40,111,"adult","male",-47.510037,-23.958179,"alive"
"28697","Delomys","Delomys sublineatus",13,69,"juvenile","male",-47.510037,-23.958179,"alive"
"28698","Delomys","Delomys sublineatus",33.5,112,"adult","female",-47.510037,-23.958179,"alive"
"28699","Delomys","Delomys sublineatus",38,122,"adult","male",-46.96019254,-23.67196892,"alive"
"28700","Delomys","Delomys sublineatus",52,130,"adult","male",-46.94924609,-23.6827885,"alive"
"28701","Delomys","Delomys sublineatus",41.5,119,"adult","female",-46.94924609,-23.6827885,"alive"
"28702","Delomys","Delomys sublineatus",53,130,"adult","male",-46.94924609,-23.6827885,"alive"
"28703","Delomys","Delomys sublineatus",45.5,120,"adult","male",-46.96019254,-23.67196892,"alive"
"28704","Delomys","Delomys sublineatus",45,119,"adult","male",-46.95407762,-23.71624347,"alive"
"28705","Delomys","Delomys sublineatus",27,108,"adult","female",-46.95407762,-23.71624347,"alive"
"28706","Delomys","Delomys sublineatus",23,95,"adult","female",-46.95407762,-23.71624347,"alive"
"28707","Delomys","Delomys sublineatus",43,111,"adult","female",-46.96019254,-23.67196892,"alive"
"28708","Delomys","Delomys sublineatus",19.5,84,"adult","female",-46.94924609,-23.6827885,"alive"
"28709","Delomys","Delomys sublineatus",45.5,118,"adult","male",-46.95407762,-23.71624347,"alive"
"28710","Delomys","Delomys sublineatus",36,98,"adult","male",-46.94924609,-23.6827885,"alive"
"28711","Delomys","Delomys sublineatus",45,117,"adult","female",-46.95407762,-23.71624347,"alive"
"28712","Delomys","Delomys sublineatus",34,109,"adult","female",-46.95407762,-23.71624347,"alive"
"28713","Delomys","Delomys sublineatus",42,111,"adult","male",-46.94924609,-23.6827885,"alive"
"28714","Delomys","Delomys sublineatus",32,109,"adult","female",-46.966136,-23.687137,"alive"
"28715","Delomys","Delomys sublineatus",55,127,"adult","male",-46.966136,-23.687137,"alive"
"28716","Delomys","Delomys sublineatus",41,118,"adult","male",-46.966136,-23.687137,"alive"
"28717","Delomys","Delomys sublineatus",57,117,"adult","male",-46.966136,-23.687137,"alive"
"28718","Delomys","Delomys sublineatus",49,119,"adult","male",-46.966136,-23.687137,"alive"
"28719","Delomys","Delomys sublineatus",52,115,"adult","female",-47.510037,-23.958179,"alive"
"28720","Delomys","Delomys sublineatus",40,101,"adult","female",-47.510037,-23.958179,"alive"
"28721","Delomys","Delomys sublineatus",38,109,"adult","male",-47.510037,-23.958179,"alive"
"28722","Delomys","Delomys sublineatus",45,125,"adult","male",-47.510037,-23.958179,"dead"
"28723","Delomys","Delomys sublineatus",62,125,"adult","male",-47.510037,-23.958179,"alive"
"28724","Delomys","Delomys sublineatus",34,112,"adult","male",-47.510037,-23.958179,"alive"
"28725","Delomys","Delomys sublineatus",29,97,"adult","female",-47.510037,-23.958179,"alive"
"28726","Delomys","Delomys sublineatus",43.5,116,"adult","male",-47.510037,-23.958179,"alive"
"28727","Delomys","Delomys sublineatus",49.5,130,"adult","female",-47.510037,-23.958179,"alive"
"28728","Delomys","Delomys sublineatus",42,121,"adult","male",-47.510037,-23.958179,"alive"
"28729","Delomys","Delomys sublineatus",35,110,"adult","male",-47.510037,-23.958179,"alive"
"28730","Delomys","Delomys sublineatus",38,114,"adult","male",-46.96019254,-23.67196892,"alive"
"28731","Delomys","Delomys sublineatus",35.5,114,"adult","male",-46.96019254,-23.67196892,"alive"
"28732","Delomys","Delomys sublineatus",31,103,"adult","male",-46.96019254,-23.67196892,"alive"
"28733","Delomys","Delomys sublineatus",25,90,"adult","female",-46.96019254,-23.67196892,"alive"
"28734","Delomys","Delomys sublineatus",36,112,"adult","male",-46.94924609,-23.6827885,"alive"
"28735","Delomys","Delomys sublineatus",37.5,119,"adult","female",-46.94924609,-23.6827885,"alive"
"28736","Delomys","Delomys sublineatus",48.5,121,"adult","male",-46.95407762,-23.71624347,"alive"
"28737","Delomys","Delomys sublineatus",33,109,"adult","male",-46.95407762,-23.71624347,"alive"
"28738","Delomys","Delomys sublineatus",30,105,"adult","male",-46.95407762,-23.71624347,"alive"
"28739","Delomys","Delomys sublineatus",34,114,"adult","female",-46.96019254,-23.67196892,"alive"
"28740","Delomys","Delomys sublineatus",33,105,"adult","female",-46.96019254,-23.67196892,"alive"
"28741","Delomys","Delomys sublineatus",27,100,"adult","male",-46.96019254,-23.67196892,"alive"
"28742","Delomys","Delomys sublineatus",49.5,120,"adult","male",-46.96019254,-23.67196892,"alive"
"28743","Delomys","Delomys sublineatus",29,113,"adult","male",-46.95407762,-23.71624347,"alive"
"28744","Delomys","Delomys sublineatus",57.5,131,"adult","female",-46.96019254,-23.67196892,"alive"
"28745","Delomys","Delomys sublineatus",34,112,"adult","male",-46.96019254,-23.67196892,"alive"
"28746","Delomys","Delomys sublineatus",56,126,"adult","female",-46.96019254,-23.67196892,"alive"
"28747","Delomys","Delomys sublineatus",30,100,"adult","male",-46.96019254,-23.67196892,"alive"
"28748","Delomys","Delomys sublineatus",39,118,"adult","male",-46.96019254,-23.67196892,"alive"
"28749","Delomys","Delomys sublineatus",34.5,102,"adult","female",-46.96019254,-23.67196892,"alive"
"28750","Delomys","Delomys sublineatus",33,105,"adult","female",-46.94924609,-23.6827885,"alive"
"28751","Delomys","Delomys sublineatus",30,111,"adult","female",-46.94924609,-23.6827885,"alive"
"28752","Delomys","Delomys sublineatus",22,91,"adult","female",-46.95407762,-23.71624347,"alive"
"28753","Delomys","Delomys sublineatus",26,97,"adult","male",-46.966136,-23.687137,"alive"
"28754","Delomys","Delomys sublineatus",41,125,"adult","female",-47.510037,-23.958179,"alive"
"28755","Delomys","Delomys sublineatus",50.5,123,"adult","female",-47.510037,-23.958179,"alive"
"28756","Delomys","Delomys sublineatus",32.5,112,"adult","male",-47.510037,-23.958179,"alive"
"28757","Delomys","Delomys sublineatus",45,108,"adult","male",-47.510037,-23.958179,"alive"
"28758","Delomys","Delomys sublineatus",37,118,"adult","male",-47.510037,-23.958179,"alive"
"28759","Delomys","Delomys sublineatus",38,129,"adult","female",-47.510037,-23.958179,"alive"
"28760","Delomys","Delomys sublineatus",23,97,"adult","female",-47.510037,-23.958179,"alive"
"28761","Delomys","Delomys sublineatus",11,82,"juvenile","male",-47.510037,-23.958179,"alive"
"28762","Delomys","Delomys sublineatus",29,88,"adult","female",-46.96019254,-23.67196892,"alive"
"28763","Delomys","Delomys sublineatus",38,116,"adult","male",-46.95407762,-23.71624347,"alive"
"28764","Delomys","Delomys sublineatus",40,119,"adult","female",-46.96019254,-23.67196892,"alive"
"28765","Delomys","Delomys sublineatus",41,126,"adult","male",-46.94924609,-23.6827885,"alive"
"28766","Delomys","Delomys sublineatus",33,116,"adult","male",-46.95407762,-23.71624347,"alive"
"28767","Delomys","Delomys sublineatus",39.5,115,"adult","male",-46.966136,-23.687137,"alive"
"28768","Delomys","Delomys sublineatus",31.5,106,"adult","female",-46.966136,-23.687137,"alive"
"28769","Delomys","Delomys sublineatus",38,118,"adult","female",-47.510037,-23.958179,"alive"
"28770","Delomys","Delomys sublineatus",33.5,110,"adult","male",-47.510037,-23.958179,"alive"
"28771","Delomys","Delomys sublineatus",41.5,114,"adult","male",-47.510037,-23.958179,"alive"
"28772","Delomys","Delomys sublineatus",36,115,"adult","male",-47.510037,-23.958179,"alive"
"28773","Delomys","Delomys sublineatus",43.5,111,"adult","male",-47.510037,-23.958179,"alive"
"28774","Delomys","Delomys sublineatus",34,113,"adult","male",-47.510037,-23.958179,"alive"
"28775","Delomys","Delomys sublineatus",59,137,"adult","female",-47.510037,-23.958179,"alive"
"28776","Delomys","Delomys sublineatus",69,132,"adult","male",-47.510037,-23.958179,"alive"
"28777","Delomys","Delomys sublineatus",41.5,106,"adult","female",-47.510037,-23.958179,"alive"
"28778","Delomys","Delomys sublineatus",52,127,"adult","female",-47.510037,-23.958179,"alive"
"28779","Delomys","Delomys sublineatus",40.5,115,"adult","male",-47.510037,-23.958179,"alive"
"28780","Delomys","Delomys sublineatus",64,131,"adult","male",-47.510037,-23.958179,"alive"
"28781","Delomys","Delomys sublineatus",41,117,"adult","male",-46.94924609,-23.6827885,"alive"
"28782","Delomys","Delomys sublineatus",37.5,119,"adult","female",-46.96019254,-23.67196892,"alive"
"28783","Delomys","Delomys sublineatus",47.5,113,"adult","male",-47.510037,-23.958179,"alive"
"28784","Delomys","Delomys sublineatus",38,103,"adult","male",-47.510037,-23.958179,"alive"
"28785","Delomys","Delomys sublineatus",38,109,"adult","female",-47.510037,-23.958179,"alive"
"28788","Delomys","Delomys sublineatus",39.5,110,"adult","male",-47.510037,-23.958179,"alive"
"28789","Delomys","Delomys sublineatus",41.5,114,"adult","female",-46.96019254,-23.67196892,"alive"
"28790","Delomys","Delomys sublineatus",41,116,"adult","female",-46.95407762,-23.71624347,"alive"
"28791","Delomys","Delomys sublineatus",48,128,"adult","female",-46.96019254,-23.67196892,"alive"
"28792","Delomys","Delomys sublineatus",40,120,"adult","female",-46.96019254,-23.67196892,"alive"
"28793","Delomys","Delomys sublineatus",37,113,"adult","male",-46.96019254,-23.67196892,"alive"
"28794","Delomys","Delomys sublineatus",33,114,"adult","female",-46.96019254,-23.67196892,"alive"
"28795","Delomys","Delomys sublineatus",51,118,"adult","female",-46.96019254,-23.67196892,"alive"
"28796","Delomys","Delomys sublineatus",33,117,"adult","male",-46.96019254,-23.67196892,"alive"
"28797","Delomys","Delomys sublineatus",39,130,"adult","female",-46.96019254,-23.67196892,"alive"
"28798","Delomys","Delomys sublineatus",61,135,"adult","male",-46.96019254,-23.67196892,"alive"
"28799","Delomys","Delomys sublineatus",68,119,"adult","male",-46.94924609,-23.6827885,"alive"
"28800","Delomys","Delomys sublineatus",34.5,104,"adult","male",-46.94924609,-23.6827885,"alive"
"28801","Delomys","Delomys sublineatus",43,124,"adult","female",-46.95407762,-23.71624347,"alive"
"28802","Delomys","Delomys sublineatus",61,130,"adult","male",-46.94924609,-23.6827885,"alive"
