basin,sub,sta,lat,long,elev,slope,aspect,s.id,s.edge,p.edge,p.edge,p.cwedge,ba.con,ba.hard,ba.snag,ba.tot,ba.ratio,snag.sml,snag.ml,snag.l,snag.dc1,snag.dc2,snag.dc4
N,EC,29,5019858,451094,563,70,206,4,I,E,141,7,12,12,0,24,50,39,7,4,4,14,21
N,EC,30,5019770.5,451265.25,622,40,250,4,I,E,211,11,20,8,4,28,71,46,11,7,0,28,18
N,EC,31,5019710,451433.906,673,46,306,4,I,E,112,6,30,0,4,30,100,60,14,14,28,18,14
N,EC,32,5020202.5,451239.094,636,45,225,4,I,E,85,4,36,0,0,36,100,42,14,4,14,7,21
N,EC,33,5020268,451064.156,641,44,208,4,I,I,0,0,16,2,0,18,89,50,14,7,14,14,21
N,EC,34,5020333.5,450895.062,620,48,252,4,I,E,47,2,32,0,0,32,100,28,0,0,25,4,0
N,EC,35,5020417.5,450717.031,619,44,102,4,I,I,0,0,4,2,0,6,67,21,4,0,18,4,0
N,FC,1,5011728,430859.219,191,50,80,7,I,I,0,0,0,0,0,0,50,7,0,0,0,7,0
N,FC,2,5011889,430511,130,26,312,1,I,E,115,10,16,0,0,16,100,14,0,0,14,0,0
N,FC,3,5011983.5,430336.844,130,11,342,1,I,I,0,0,22,0,0,22,100,11,0,0,11,0,0
N,FC,4,5012417.5,430335.406,179,58,174,1,I,E,55,3,0,0,0,0,50,4,4,0,0,4,0
N,FC,5,5012327,430526.812,162,25,158,1,I,E,69,3,16,0,0,16,100,4,4,4,0,0,4
N,FC,6,5012254.5,430689.875,144,32,230,1,I,E,130,12,24,0,0,24,100,0,0,0,0,0,0
N,FC,7,5012170,430858.844,196,28,262,1,I,I,0,0,10,0,0,10,100,0,0,0,0,0,0
N,FC,8,5012087.5,431032.875,165,26,182,7,E,E,108,39,0,0,0,0,50,21,18,11,4,7,11
N,FC,9,5011997,431199.656,193,30,312,6,I,E,139,7,0,0,0,0,50,0,0,0,0,0,0
N,FC,10,5012423,431185.875,257,14,224,5,E,E,76,28,12,8,8,20,60,35,32,4,0,18,18
N,FC,11,5012510,431014.375,202,31,288,1,I,E,73,7,12,0,0,12,100,0,0,0,0,0,0
N,FC,12,5012586.5,430850.312,189,26,260,1,I,E,76,4,4,0,0,4,100,4,4,4,0,0,4
N,FC,13,5012676,430676.625,167,35,138,2,E,E,232,89,0,0,8,0,50,39,28,7,0,4,35
N,FC,14,5012759,430494.094,187,12,122,1,I,E,81,4,10,0,0,10,100,0,0,0,0,0,0
N,FC,15,5012833,430329.438,218,28,80,1,I,E,129,6,0,28,0,28,0,0,0,0,0,0,0
N,FC,16,5012914.5,430152.5,243,12,214,1,I,I,0,0,4,16,0,20,20,0,0,0,0,0,0
N,FC,17,5013325.5,430155.625,353,39,156,5,I,E,129,6,40,0,0,40,100,74,32,4,4,60,11
N,FC,18,5013245,430325,335,70,190,4,E,E,130,95,0,0,0,0,50,0,0,0,0,0,0
N,FC,19,5013167,430495.625,300,13,76,4,E,E,111,45,0,0,0,0,50,7,4,0,0,0,7
N,FC,20,5013095,430657.5,257,52,104,1,I,E,25,1,16,0,0,16,100,0,0,0,0,0,0
N,FC,21,5013023,430837.625,208,34,188,1,I,I,0,0,4,0,0,4,100,7,7,7,0,0,7
N,FC,22,5012937.5,431006.281,246,33,228,1,I,E,167,8,12,0,4,12,100,7,7,7,0,0,7
N,FC,23,5012849,431177.188,267,14,228,1,I,I,0,0,4,0,0,4,100,11,4,0,11,0,0
N,FC,24,5012759,431343.688,309,37,223,5,I,E,131,7,22,0,0,22,100,53,28,14,7,28,18
N,FC,25,5013570,430480.688,413,68,176,5,I,I,0,0,24,0,0,24,100,39,7,0,4,18,18
N,FC,26,5013498.5,430651.062,353,64,188,5,I,I,0,0,24,0,0,24,100,35,0,0,4,18,14
N,FC,27,5013436.5,430824.625,298,43,198,1,E,E,194,56,4,0,0,4,100,35,11,0,7,18,11
N,FC,28,5013336.5,430989,335,11,298,5,I,I,0,0,4,12,0,16,25,53,14,0,18,25,11
N,FC,29,5013243,431154.031,389,68,232,5,I,I,0,0,36,0,0,36,100,42,4,0,0,18,25
N,FC,30,5013169,431325.75,366,69,146,5,I,E,130,6,32,14,0,46,70,21,7,0,0,11,11
N,FC,31,5013077,431481.719,403,61,227,5,I,I,0,0,32,0,0,32,100,28,7,0,11,11,7
N,FC,32,5013476.5,431462.5,482,23,200,5,I,I,0,0,8,12,0,20,40,64,25,0,4,35,25
N,FC,33,5013568,431301.594,449,68,314,5,I,E,109,5,38,4,0,42,90,46,11,0,4,35,7
N,FC,34,5013653,431143.938,429,68,152,5,I,E,46,2,34,0,0,34,100,53,7,0,4,39,11
N,FC,35,5013721.5,430969.938,463,18,284,5,I,I,0,0,4,6,0,10,40,0,0,0,0,0,0
N,FN,1,5015715,460752.812,541,76,80,24,I,E,131,7,20,4,12,24,83,103,60,18,0,14,88
N,FN,2,5015823,460907.125,470,68,256,24,I,E,104,5,40,0,20,40,100,110,67,32,4,42,64
N,FN,3,5016010.5,460498.656,545,45,60,20,E,E,117,42,0,0,0,0,50,35,28,18,0,14,21
N,FN,4,5016118,460665.625,457,38,232,21,E,E,125,69,0,0,0,0,50,11,7,4,0,4,7
N,FN,5,5016247,460793,528,60,250,19,E,E,71,26,0,0,0,0,50,0,0,0,0,0,0
N,FN,6,5016756.5,460836.188,623,20,130,12,I,I,0,0,0,0,0,0,50,4,4,4,0,0,4
N,FN,7,5016641,460699.094,588,62,205,10,I,I,0,0,32,0,8,32,100,120,60,35,14,53,53
N,FN,8,5016518,460555.781,505,70,180,13,E,E,215,196,0,0,0,0,50,64,39,14,14,35,14
N,FN,9,5016403,460425.531,543,50,50,14,I,I,0,0,0,0,8,0,50,42,39,32,0,4,39
N,FN,10,5016291.5,460256.781,631,60,60,14,E,E,99,36,0,0,8,0,50,25,25,14,0,0,25
N,FN,11,5017137.5,460709.938,744,32,250,10,I,I,0,0,26,0,0,26,100,88,60,18,0,21,67
N,FN,12,5017031.5,460590.781,656,33,263,10,E,E,130,47,12,0,4,12,100,21,14,7,0,4,18
N,FN,13,5016914,460445.875,609,60,240,11,I,I,0,0,4,0,0,4,100,4,4,4,0,0,4
N,FN,14,5016796.5,460310.844,565,69,210,10,I,I,0,0,12,0,8,12,100,85,42,21,7,35,42
N,FN,15,5016688.5,460165.531,612,62,86,10,I,E,120,6,16,4,8,20,80,99,64,11,7,11,81
N,FN,16,5016573.5,460013.594,723,61,70,10,I,I,0,0,30,0,6,30,100,120,46,14,11,53,57
N,FN,17,5016463.5,459870.031,745,1,160,10,I,I,0,0,36,0,16,36,100,28,28,21,0,0,28
N,FN,18,5016645.5,459508.656,760,27,114,10,E,E,130,47,26,4,0,30,87,21,21,14,0,4,18
N,FN,19,5016750.5,459659.625,701,27,136,2,E,E,79,18,4,0,0,4,100,4,0,0,4,0,0
N,FN,20,5016873.5,459791.656,645,68,90,7,E,E,73,17,4,4,0,8,50,7,0,0,0,7,0
N,FN,21,5016993,459947.625,585,57,240,8,I,I,0,0,4,0,0,4,100,18,14,7,0,11,7
N,FN,22,5017106,460082.094,623,67,150,8,I,I,0,0,0,0,0,0,50,0,0,0,0,0,0
N,FN,23,5017214,460210.844,717,58,262,10,E,E,130,71,28,0,8,28,100,88,42,11,18,39,32
N,FN,24,5017328,460348.094,788,52,140,10,E,E,106,38,16,0,8,16,100,78,39,18,7,14,57
N,FN,25,5017431,460485.188,789,63,125,10,I,I,0,0,20,0,4,20,100,25,21,11,0,4,21
N,FN,26,5017536,460615.094,831,30,60,10,I,I,0,0,26,0,0,26,100,71,42,32,7,14,50
N,FN,27,5017597.5,460115.531,790,60,179,2,I,E,132,7,0,0,0,0,50,4,4,4,0,0,4
N,FN,28,5017485,459979.406,780,37,236,2,I,E,124,6,0,0,0,0,50,4,4,4,0,0,4
N,FN,29,5017382.5,459839.438,715,55,280,2,I,I,0,0,8,0,0,8,100,11,7,4,4,0,7
N,FN,30,5017274.5,459705.625,626,50,220,3,I,I,0,0,0,0,8,0,50,35,32,25,0,11,25
N,FN,31,5017159.5,459557.812,644,60,168,3,I,I,0,0,0,0,0,0,50,18,14,11,0,7,11
N,FN,32,5017035.5,459419.125,691,50,115,3,I,I,0,0,0,0,0,0,50,25,14,0,0,4,21
N,FN,33,5017417.5,459335.562,735,62,156,1,I,I,0,0,24,8,20,32,75,106,67,39,11,35,60
N,FN,34,5017541.5,459475.406,725,60,104,2,E,E,134,48,22,0,4,22,100,53,21,11,0,21,32
N,FN,35,5017652.5,459613.906,762,56,170,2,I,E,192,10,8,0,4,8,100,4,4,4,0,0,4
N,FN,36,5017755.5,459750.594,797,55,210,2,I,E,117,6,4,0,0,4,100,0,0,0,0,0,0
N,HC,1,5010851,426988.812,179,56,135,1,I,I,0,0,8,18,0,26,31,46,14,4,18,18,11
N,HC,2,5010728.5,427126.406,105,42,130,1,I,I,0,0,12,24,0,36,33,28,21,0,0,25,4
N,HC,3,5010946,427495.312,139,27,214,8,E,E,37,8,12,0,0,12,100,0,0,0,0,0,0
N,HC,4,5011044.5,427332.5,106,47,316,8,E,E,125,51,12,0,0,12,100,0,0,0,0,0,0
N,HC,5,5011165,427182.906,167,47,109,2,I,I,0,0,0,0,0,0,50,0,0,0,0,0,0
N,HC,6,5011272,427053,257,60,142,3,I,I,0,0,0,0,0,0,50,0,0,0,0,0,0
N,HC,7,5011489.5,427409.875,227,65,140,3,I,I,0,0,4,0,0,4,100,4,0,0,0,4,0
N,HC,8,5011367.5,427551.969,100,21,222,1,E,E,229,135,0,0,0,0,50,60,14,7,4,57,0
N,HC,9,5011272.5,427709.531,160,20,292,4,I,I,0,0,4,0,0,4,100,0,0,0,0,0,0
N,HC,10,5011391,428241.844,260,75,340,1,E,E,127,46,16,0,0,16,100,4,0,0,4,0,0
N,HC,11,5011490.5,428084.5,213,25,360,5,I,I,0,0,24,0,0,24,100,7,0,0,0,7,0
N,HC,12,5011602,427922.5,162,30,310,5,E,E,185,67,4,0,0,4,100,4,0,0,0,0,4
N,HC,13,5011702.5,427768.562,185,16,134,3,I,I,0,0,0,0,0,0,50,0,0,0,0,0,0
N,HC,14,5011808.5,427606.938,172,8,118,1,E,E,171,78,20,4,0,24,83,0,0,0,0,0,0
N,HC,15,5011910.5,427455.344,207,36,144,1,I,I,0,0,16,20,0,36,44,103,60,0,39,64,0
N,HC,16,5012021.5,427311.312,268,53,212,1,I,I,0,0,20,16,0,36,56,46,11,0,7,39,0
N,HC,17,5012430.5,427359.406,320,30,182,1,I,E,190,9,20,0,4,20,100,50,4,0,18,25,7
N,HC,18,5012335.5,427504.656,247,19,170,1,I,I,0,0,12,18,4,30,40,53,4,0,14,35,4
N,HC,19,5012238,427670.812,302,55,252,1,I,E,99,5,20,8,8,28,71,117,32,14,7,96,14
N,HC,20,5012134.5,427822.562,302,42,160,1,I,E,127,6,36,4,0,40,90,173,28,4,39,85,50
N,HC,21,5012028,427985.094,208,36,138,1,I,I,0,0,0,22,0,22,0,81,7,0,25,32,25
N,HC,22,5011922.5,428137.5,192,47,138,6,I,I,0,0,0,0,0,0,50,0,0,0,0,0,0
N,HC,23,5011818.5,428296.031,241,72,318,7,I,I,0,0,0,0,0,0,50,0,0,0,0,0,0
N,HC,24,5011718.5,428454.094,296,56,180,1,I,I,0,0,20,12,0,32,63,88,18,0,18,46,25
N,HC,25,5012531.5,427879.906,358,52,334,1,I,I,0,0,34,0,0,34,100,92,14,0,18,64,11
N,HC,26,5012439,428029.5,371,42,190,1,I,I,0,0,40,0,8,40,100,170,53,14,14,127,28
N,HC,27,5012329,428197.156,357,61,286,1,I,E,118,6,0,12,4,12,0,96,0,0,4,88,4
N,HC,28,5012236,428342.969,312,52,164,1,I,I,0,0,20,8,0,28,71,53,18,7,0,42,11
N,HC,29,5012135.5,428500.5,245,58,258,7,E,E,130,100,8,0,0,8,100,7,4,0,4,4,0
N,HC,30,5012537,428560.688,448,10,242,1,I,I,0,0,24,0,0,24,100,50,18,4,4,42,4
N,HC,31,5012641.5,428417.438,437,8,2,1,I,I,0,0,40,0,0,40,100,117,4,0,42,39,35
N,HC,32,5012749.5,428254.688,413,8,280,1,I,I,0,0,40,0,4,40,100,85,39,14,7,53,25
N,HC,33,5012956.5,428633.125,431,5,208,1,I,E,102,5,4,4,0,8,50,32,4,0,4,11,18
N,MC,1,5019642,448152.031,429,62,40,3,E,E,180,95,4,0,0,4,100,14,0,0,11,0,4
N,MC,2,5019824,448140.969,395,79,20,1,I,I,0,0,10,0,0,10,100,39,28,7,11,18,11
N,MC,3,5020026,448117.625,338,46,324,1,I,E,107,5,54,0,0,54,100,42,11,7,4,21,18
N,MC,4,5020209,448106.812,345,74,146,1,I,E,115,6,54,8,4,62,87,67,35,18,11,32,25
N,MC,5,5020403,448114.062,349,86,90,1,I,I,0,0,36,0,22,36,100,53,25,21,0,14,39
N,MC,6,5020578,448111.562,343,108,250,1,I,I,0,0,12,4,8,16,75,7,7,7,0,0,7
N,MC,7,5020749.5,448125.125,453,78,220,1,I,E,113,6,36,4,34,40,90,57,57,46,4,0,53
N,MC,8,5020742,448523.781,518,58,100,4,I,E,51,3,4,0,4,4,100,7,7,7,0,0,7
N,MC,9,5020586,448516.156,455,72,118,4,I,I,0,0,0,8,8,8,0,18,14,14,0,0,18
N,MC,10,5020417,448510.125,361,98,130,4,E,E,122,67,2,0,0,2,100,18,7,7,0,11,7
N,MC,11,5020225,448518.344,376,110,316,1,I,E,117,6,28,0,0,28,100,42,14,14,0,11,32
N,MC,12,5020036.5,448511,357,46,198,4,I,E,98,5,0,0,0,0,50,0,0,0,0,0,0
N,MC,13,5019844,448521.562,351,52,32,3,I,I,0,0,4,2,8,6,67,7,7,7,0,0,7
N,MC,14,5019647,448554.156,448,8,25,3,E,E,206,39,4,20,2,24,17,28,0,0,25,4,0
N,MC,15,5019660,448918.938,446,70,310,3,I,I,0,0,12,0,0,12,100,14,0,0,11,4,0
N,MC,16,5019859,448902.844,377,11,291,3,E,E,120,28,0,14,0,14,0,0,0,0,0,0,0
N,MC,17,5020039,448903.281,409,70,170,4,E,E,159,21,4,0,4,4,100,4,4,4,0,0,4
N,MC,18,5020201,448914.5,518,65,170,3,I,I,0,0,38,0,0,38,100,21,0,0,7,14,0
N,MC,19,5020402,448901.562,478,70,300,3,I,I,0,0,20,0,4,20,100,14,7,7,0,7,7
N,MC,20,5020567.5,448897.469,449,75,315,3,I,I,0,0,16,0,0,16,100,60,4,4,46,11,4
N,MC,21,5020758,448894.312,498,70,240,3,I,I,0,0,16,0,0,16,100,46,0,0,25,21,0
N,MC,22,5020714,449278.031,663,55,160,3,I,I,0,0,24,0,6,24,100,57,18,7,42,0,14
N,MC,23,5020544.5,449281.906,608,65,230,3,I,I,0,0,32,0,4,32,100,25,7,4,11,4,11
N,MC,24,5020382,449288.688,582,65,275,3,I,I,0,0,28,0,0,28,100,32,0,0,11,21,0
N,MC,25,5020208,449290.188,576,65,280,3,I,I,0,0,20,0,0,20,100,32,0,0,14,18,0
N,MC,26,5020033.5,449295.531,490,65,160,3,I,I,0,0,16,0,4,16,100,81,11,11,71,0,11
N,MC,27,5019858.5,449316.125,474,70,310,3,I,E,102,9,24,0,0,24,100,14,4,4,4,4,7
N,MC,28,5019845.5,449685.438,595,25,340,3,E,E,121,33,0,4,0,4,0,11,11,0,0,7,4
N,MC,29,5020029,449683.594,544,24,298,3,I,E,144,13,0,4,0,4,0,4,0,0,4,0,0
N,MC,30,5020211,449657.938,582,60,242,3,I,I,0,0,22,0,0,22,100,4,0,0,4,0,0
N,MC,31,5020384,449652.219,644,59,138,3,I,E,180,12,4,0,0,4,100,11,0,0,11,0,0
N,MC,32,5020531,449642.875,723,29,176,3,I,I,0,0,4,0,0,4,100,4,0,0,4,0,0
N,MC,33,5020549.5,450006.906,683,79,354,3,I,I,0,0,12,0,0,12,100,11,0,0,11,0,0
N,MC,34,5020363,450011.562,728,52,241,3,I,I,0,0,4,0,0,4,100,4,0,0,4,0,0
N,MC,35,5020199,450018.656,686,46,218,3,I,E,116,10,8,0,0,8,100,4,0,0,4,0,0
N,NC,1,5007457,449126.75,381,70,136,1,I,I,0,0,8,32,16,40,20,39,35,28,7,7,25
N,NC,2,5007399.5,449302.375,365,13,58,1,I,I,0,0,40,4,4,44,91,67,42,11,14,32,21
N,NC,3,5007353,449485.844,279,22,78,1,I,E,87,4,0,8,0,8,0,11,11,11,0,4,7
N,NC,4,5007279.5,449664.344,350,30,312,1,I,I,0,0,36,8,12,44,82,131,67,42,18,50,64
N,NC,5,5007217,449851.188,336,28,120,1,I,I,0,0,20,0,4,20,100,21,18,7,0,18,4
N,NC,6,5006800,449907.875,342,90,88,1,I,I,0,0,4,12,0,16,25,28,11,7,0,11,18
N,NC,7,5006842.5,449724.906,466,31,296,1,I,I,0,0,60,0,4,60,100,117,35,18,18,50,50
N,NC,8,5006923.5,449559.625,329,47,340,2,E,E,132,121,4,0,0,4,100,18,18,7,0,7,11
N,NC,9,5006986.5,449368.094,287,47,46,1,I,E,116,6,0,0,4,0,50,25,25,25,18,0,7
N,NC,10,5007048.5,449185.844,330,47,98,1,I,E,187,11,30,0,0,30,100,7,0,0,0,4,4
N,NC,11,5007115.5,449002.875,385,95,86,1,I,E,160,8,12,12,0,24,50,21,4,4,0,18,4
N,NC,12,5007169.5,448835,461,70,194,1,I,I,0,0,36,0,8,36,100,113,35,21,21,53,39
N,NC,13,5006415.5,449776.219,434,68,114,1,I,I,0,0,8,12,8,20,40,39,25,7,0,14,25
N,NC,14,5006481,449592.906,461,28,316,3,E,E,101,43,0,0,28,0,50,28,28,28,0,0,28
N,NC,15,5006552.5,449409.75,328,81,298,2,I,I,0,0,0,0,8,0,50,46,39,21,0,32,14
N,NC,16,5006614,449230.688,304,34,322,2,E,E,89,81,0,0,0,0,50,11,11,7,0,4,7
N,NC,17,5006678.5,449048.219,316,11,82,1,I,E,148,7,4,8,4,12,33,11,4,4,0,7,4
N,NC,18,5006739.5,448874.094,348,33,118,1,I,I,0,0,12,0,0,12,100,7,7,4,0,0,7
N,NC,19,5006793.5,448696.344,392,9,52,1,I,E,205,10,32,0,12,32,100,156,81,42,7,71,78
N,NC,20,5006860.5,448505.5,384,22,136,1,I,I,0,0,28,0,8,28,100,117,74,32,7,60,50
N,NC,21,5006922.5,448333.312,423,90,96,1,I,I,0,0,0,0,0,0,50,14,11,7,4,7,4
N,NC,22,5006560.5,448229.219,517,75,95,1,I,I,0,0,16,6,20,22,73,103,53,42,11,42,50
N,NC,23,5006500,448401.406,393,30,120,1,I,E,183,9,8,0,10,8,100,81,57,28,11,32,39
N,NC,24,5006439.5,448572.719,410,38,20,1,I,E,89,4,18,8,16,26,69,46,32,25,4,11,32
N,NC,25,5006374.5,448743.281,341,37,114,6,I,I,0,0,0,0,0,0,50,4,4,4,0,0,4
N,NC,26,5006314.5,448916.5,286,14,132,6,I,I,0,0,0,0,0,0,50,0,0,0,0,0,0
N,NC,27,5006253.5,449114.969,320,16,279,5,E,E,132,121,0,0,0,0,50,60,50,11,4,35,21
N,NC,28,5006211,449291.531,357,39,292,1,E,E,215,138,4,16,2,20,20,28,18,7,7,11,11
N,NC,29,5006122,449471.719,445,5,210,1,I,E,115,6,16,0,8,16,100,39,32,25,0,4,35
N,NC,30,5006061,449641.25,458,58,107,1,I,I,0,0,30,0,0,30,100,25,14,4,18,4,4
N,NC,31,5005700.5,449516.219,448,38,82,4,I,I,0,0,4,0,0,4,100,11,7,0,0,0,11
N,NC,32,5005756.5,449344.531,438,13,30,4,I,I,0,0,0,0,0,0,50,25,21,14,0,4,21
N,NC,33,5005825.5,449155.375,432,110,4,1,I,E,127,6,2,0,0,2,100,35,0,0,18,11,7
N,NC,34,5005878.5,448974.188,342,44,304,1,I,I,0,0,18,12,0,30,60,18,14,11,0,7,11
N,NC,35,5005953,448799.75,328,54,122,1,I,E,87,4,4,10,0,14,29,7,4,0,0,7,0
N,NC,36,5006006,448617.344,368,30,65,6,E,E,129,94,4,0,0,4,100,25,11,4,7,4,14
N,NC,37,5006071,448448.812,420,4,6,1,E,E,113,83,0,22,12,22,0,127,81,57,25,21,81
N,NC,38,5006136.5,448264.844,436,76,84,1,I,E,155,8,14,4,14,18,78,53,25,21,4,18,32
N,OC,1,5002534.5,442173.5,399,27,294,1,I,I,0,0,32,4,12,36,89,92,46,42,11,35,46
N,OC,2,5002410.5,442008.344,388,14,10,1,I,I,0,0,12,16,16,28,43,60,42,39,4,21,35
N,OC,3,5002292,441856.844,350,46,208,1,I,E,125,6,16,0,16,16,100,85,35,35,4,35,46
N,OC,4,5002175,441700.156,303,46,62,1,I,I,0,0,26,12,28,38,68,74,71,42,0,11,64
N,OC,5,5002054.5,441551,347,16,70,1,I,I,0,0,0,20,8,20,0,71,46,35,0,11,60
N,OC,6,5001935,441417.125,406,47,38,1,E,E,51,37,12,0,14,12,100,117,71,42,39,32,46
N,OC,7,5001741,441797.469,413,74,342,1,I,I,0,0,20,4,12,24,83,120,39,32,11,67,42
N,OC,8,5001889,441945.75,341,37,320,1,I,I,0,0,8,4,2,12,67,39,35,28,0,14,25
N,OC,9,5001982.5,442106.188,429,75,288,1,I,I,0,0,12,0,4,12,100,159,32,32,28,92,39
N,OC,10,5002101,442257.562,428,16,30,1,I,I,0,0,8,0,0,8,100,11,7,7,0,7,4
N,OC,11,5002223.5,442417.062,458,27,180,1,I,E,107,10,20,0,8,20,100,64,28,28,0,28,35
N,OC,12,5002340.5,442568.625,490,16,190,1,I,I,0,0,26,4,12,30,87,85,46,46,0,21,64
N,OC,13,5002453,442715.094,526,17,72,1,I,I,0,0,30,0,16,30,100,117,60,46,4,39,74
N,OC,14,5002574,442869.125,533,45,288,1,I,I,0,0,26,0,8,26,100,134,64,32,7,35,92
N,OC,15,5002039.5,442818.281,458,39,295,1,I,I,0,0,20,4,8,24,83,156,50,39,25,32,99
N,OC,16,5001916.5,442658.281,447,46,315,1,I,E,76,7,28,0,8,28,100,106,57,53,0,39,67
N,OC,17,5001795,442496.75,400,8,224,2,E,E,74,33,4,0,4,4,100,11,11,7,0,0,11
N,OC,18,5001671.5,442346.531,397,4,93,2,I,I,0,0,4,0,0,4,100,4,0,0,0,0,4
N,OC,19,5001559,442199.188,397,15,347,2,I,I,0,0,8,0,4,8,100,11,11,7,0,4,7
N,OC,20,5001433,442046.875,404,2,31,2,E,E,94,34,0,0,8,0,50,14,11,11,0,0,14
N,OC,21,5001321.5,441904.062,433,30,168,1,I,I,0,0,14,4,0,18,78,81,64,39,0,25,57
N,OC,22,5001015,442136.875,453,28,97,1,I,I,0,0,16,12,4,28,57,88,50,42,4,18,67
N,OC,23,5001131,442286.25,420,40,85,1,E,E,199,44,4,16,4,20,20,42,21,4,0,7,35
N,OC,24,5001248.5,442433.906,398,16,224,2,I,I,0,0,0,0,0,0,50,18,18,18,0,7,11
N,OC,25,5001366.5,442582.781,395,9,224,2,I,I,0,0,0,0,0,0,50,0,0,0,0,0,0
N,OC,26,5001485,442733.812,407,15,224,2,E,E,101,36,0,0,4,0,50,11,11,11,0,4,7
N,OC,27,5001303,443146.062,417,20,16,1,E,E,71,26,12,0,4,12,100,18,14,14,0,4,14
N,OC,28,5001167.5,442979,426,21,312,2,E,E,162,66,0,4,0,4,0,18,14,14,0,4,14
N,OC,29,5001064,442830.125,447,7,298,1,I,I,0,0,30,0,0,30,100,18,7,0,4,4,11
N,OC,30,5000937,442681.469,425,27,322,2,I,I,0,0,0,0,0,0,50,0,0,0,0,0,0
N,OC,31,5000822.5,442528.188,444,47,2,1,I,I,0,0,0,8,0,8,0,25,11,7,0,14,11
N,OC,32,5000711,442380.438,459,43,76,1,I,E,48,2,8,4,0,12,67,21,11,0,0,18,4
N,OC,33,5000414.5,442616.531,503,18,258,1,I,I,0,0,14,0,0,14,100,32,7,7,4,21,7
N,OC,34,5000530.5,442758.375,517,42,278,1,I,I,0,0,38,0,14,38,100,99,50,28,14,42,42
N,TC,1,5010077.5,438263.719,398,70,80,1,I,I,0,0,38,34,16,72,53,32,18,18,0,11,21
N,TC,2,5010068.5,438447.094,334,70,170,1,I,E,121,6,4,24,16,28,14,25,18,18,0,11,14
N,TC,3,5010051.5,438644.312,293,20,50,1,I,I,0,0,0,32,0,32,0,25,18,0,0,18,7
N,TC,4,5010018,438844.656,322,40,0,1,I,I,0,0,28,4,4,32,88,39,35,11,7,25,7
N,TC,5,5009997,439023.875,305,60,220,1,I,I,0,0,12,4,8,16,75,25,11,11,0,11,14
N,TC,6,5009964,439209.906,358,65,165,1,I,I,0,0,16,16,4,32,50,18,7,7,0,11,7
N,TC,7,5009561,439349.25,404,80,40,1,I,I,0,0,0,12,4,12,0,14,11,11,4,7,4
N,TC,8,5009581.5,439166.469,446,77,25,1,I,I,0,0,8,14,12,22,36,42,35,35,4,7,32
N,TC,9,5009596.5,438980.781,446,47,295,1,I,I,0,0,8,12,8,20,40,39,35,25,0,14,25
N,TC,10,5009632.5,438791.312,414,54,335,1,I,I,0,0,12,8,8,20,60,28,28,14,0,14,14
N,TC,11,5009655,438606.281,415,60,130,1,I,I,0,0,24,12,0,36,67,21,11,11,0,11,11
N,TC,12,5009673.5,438416.219,464,45,306,1,I,E,121,6,32,4,8,36,89,32,28,18,0,7,25
N,TC,13,5009707.5,438214.344,381,109,283,1,I,I,0,0,0,4,0,4,0,7,7,0,0,4,4
N,TC,14,5009714,438044.25,450,42,116,1,I,E,104,5,16,8,0,24,67,85,21,0,11,60,14
N,TC,15,5009362.5,437828.969,536,27,24,1,I,I,0,0,12,20,16,32,38,50,21,11,4,35,11
N,TC,16,5009342,438010.219,511,60,354,1,I,E,81,4,8,16,4,24,33,25,14,4,4,14,7
N,TC,17,5009313.5,438191.219,533,40,62,1,I,E,140,7,4,24,0,28,14,18,4,0,0,18,0
N,TC,18,5009288,438381.438,531,80,34,1,I,E,214,11,16,4,0,20,80,18,4,0,7,11,0
N,TC,19,5009264,438567.5,561,72,22,1,I,E,115,6,12,16,0,28,43,117,4,0,0,110,7
N,TC,20,5009240,438753.188,576,55,326,1,I,E,157,8,24,12,4,36,67,78,32,11,7,46,25
N,TC,21,5009214.5,438931.094,595,44,10,1,I,E,101,5,24,0,4,24,100,177,60,4,21,131,25
N,TC,22,5009190,439110.531,596,50,62,1,I,E,125,6,32,0,12,32,100,110,71,18,28,57,25
N,TC,23,5009172.5,439292.469,533,45,130,1,I,I,0,0,4,16,8,20,20,53,35,28,0,32,21
N,TC,24,5009151,439489.625,503,40,332,1,I,I,0,0,24,0,8,24,100,39,25,18,0,11,28
N,TC,25,5008969.5,437971.594,574,24,184,1,I,I,0,0,32,6,0,38,84,216,25,4,21,177,18
N,TC,26,5008952,438154.938,588,16,252,1,I,I,0,0,16,0,0,16,100,92,18,0,4,88,0
N,TC,27,5008923.5,438338.625,606,12,110,1,I,I,0,0,32,0,0,32,100,163,25,7,28,120,14
N,TC,28,5008902.5,438531.062,618,10,320,1,I,I,0,0,32,4,0,36,89,166,28,0,39,113,14
N,TC,29,5008875,438712.031,640,19,268,1,I,I,0,0,8,0,0,8,100,96,18,7,4,81,11
N,TC,30,5008851.5,438881.938,640,8,110,1,I,I,0,0,16,0,0,16,100,117,14,0,28,78,11
N,TC,31,5008831,439060.375,658,10,290,1,I,I,0,0,36,0,12,36,100,134,11,7,7,103,25
N,TC,32,5008807,439246.125,602,110,20,1,I,I,0,0,12,8,0,20,60,18,7,7,0,11,7
N,TC,33,5008780.5,439433.125,557,85,24,1,I,I,0,0,4,20,4,24,17,32,18,11,4,18,11
N,TC,34,5008755.5,439612.219,579,68,254,1,I,I,0,0,0,40,0,40,0,25,11,7,0,18,7
